LOCID,BEGDEPTH,ENDDEPTH,LOGDATE,ASTMCODE,HS_UNIT,VISDESC,USER_COMMENTS,lithcode
SWMU14/89-MW03,35,40,2018-03-15T06:00:00Z,SPSM,NA,"Poorly graded sand with silt (SP-SM). 7.5YR4/6 strong brown. Dry to moist. Dense. Relict granite structure. Fine to medium granitic sands with non plastic fines and highly decomposed, oxidized granite gravels.",NA,SAND
SWMU14/89-MW03,40,42,2018-03-15T06:00:00Z,CH,NA,Sandy fat clay (CH). 2.5Y6/4 light yellowish brown. Wet. Medium Consistency. Massive. High plasticity fines with fine to coarse granitic sands.,NA,CLAY
SWMU14/89-MW03,42,43,2018-03-15T06:00:00Z,SPSM,NA,"Poorly graded sand with silt (SP-SM). 7.5YR4/6 strong brown. Dry to moist. Dense. Relict granite structure. Fine to medium granitic sands with non plastic fines and highly decomposed, oxidized granite gravels.",NA,SAND
SWMU14/89-MW03,43,46,2018-03-15T06:00:00Z,NSNR,NA,No recovery.,NA,NSNR
SWMU14/89-MW03,46,47,2018-03-15T06:00:00Z,CM,NA,Granite. Very strong. Light gray to dark gray. Phaneritic. Fresh to slightly decomposed. Competent. Slightly fractured.,NA,SILTY CLAY
SWMU14/89-MW04,0,0.5,2017-12-01T07:00:00Z,CM,NA,Concrete,NA,SILTY CLAY
SWMU14/89-MW04,0.5,5.5,2017-12-01T07:00:00Z,SC,NA,Clayey sand (SC). 5YR5/8 yellowish red. Dry. Very dense. Massive. Fine to medium mica sand with medium plasticity fines.,NA,CLAYEY SAND
SWMU14/89-MW04,5.5,8,2017-12-01T07:00:00Z,SPSM,NA,"Poorly graded sand with silt (SP-SM). 7.5YR5/6 strong brown. Dry. Very dense. Relict garnet schist, oxidized. Fine to medium quartz and mica sands with non plastic fines.",NA,SAND
SWMU14/89-MW04,8,10,2017-12-01T07:00:00Z,SPSM,NA,Poorly graded sand with silt (SP-SM). 5YR5/8 yellowish red. Dry. Dense. Massive. Fine to medium mica sands with non plastic fines.,NA,SAND
SWMU14/89-MW04,10,12,2017-12-01T07:00:00Z,SPSM,NA,"Poorly graded sand with silt (SP-SM). 7.5YR5/6 strong brown. Dry. Very dense. Relict garnet schist, oxidized. Fine to medium quartz and mica sands with non plastic fines.",NA,SAND
SWMU14/89-MW04,12,27,2017-12-01T07:00:00Z,SPSM,NA,"Poorly graded sand with silt (SP-SM). 7.5YR5/6 strong brown. Dry. Very dense. Relict garnet schist, oxidized. Fine to medium quartz and mica sands with non plastic fines and some highly decomposed garnet schist clumps.",NA,SAND
SWMU14/89-MW04,27,32,2017-12-01T07:00:00Z,SPSM,NA,"Poorly graded sand with silt (SP-SM). 7.5YR5/6 strong brown. Dry. Very dense. Relict garnet schist, oxidized. Fine to medium quartz and mica sands with non plastic fines and some highly decomposed garnet schist clumps.",NA,SAND
SWMU14/89-MW04,32,35,2017-12-01T07:00:00Z,GP,NA,"Poorly graded gravel (GP). 5YR5/8 yellowish red. Wet. Very dense. Massive. Competent to moderately decomposed garnet schist gravels, mostly coarse.",NA,GRAVEL
SWMU14/89-MW04,35,36.5,2017-12-01T07:00:00Z,CM,NA,"Garnet schist. Very strong. Dark brown, oxidized. Schistose. Massive. Moderately decomposed. Competent. Slightly fractured.",NA,SILTY CLAY
SWMU14/89-SB102,0,0.5,2018-03-14T06:00:00Z,NSNR,NA,No recovery,NA,NSNR
SWMU14/89-SB102,0.5,5.5,2018-03-14T06:00:00Z,SPSM,NA,Poorly graded sand with silt (SP-SM). 2.5YR3/6 dark red. Dry. Dense. Massive with thin layers of fat clay throughout. Fine to medium mica and quartz sands with non plastic fines.,NA,SAND
SWMU14/89-SB102,5.5,14,2018-03-14T06:00:00Z,SPSM,NA,Poorly graded sand with silt (SP-SM). 2.5Y5/4 light olive brown. Dry. Very dense. Structure not apparent. Fine to medium quartz and mica sands with non plastic fines and highly decomposed clumps of relict granite.,NA,SAND
SWMU14/89-SB102,14,22,2018-03-14T06:00:00Z,SP,NA,Poorly graded sand with gravel (SP). 2.5Y4/4 olive brown. Dry. Very dense. Structure not apparent. Fine to medium granite sands with competent to highly decomposed granite gravels.,NA,SAND
SWMU14/89-SB102,22,25,2018-03-14T06:00:00Z,CM,NA,Granite. Very strong. Light gray. Fresh. Competent. Unfractured.,NA,SILTY CLAY
SWMU14/89-SB105,0,5,2017-12-01T07:00:00Z,NSNR,NA,Hand augered. No lithological description.,NA,NSNR
SWMU14/89-SS106,0,5,2017-12-01T07:00:00Z,NSNR,NA,Hand augered. No lithological description.,NA,NSNR
SWMU15-MW01,0,18,2017-11-06T07:00:00Z,GW,NA,"well graded gravel (GW) (7.5YR 5/2) Brown, dry, loose, massive fill material and aggregate",NA,GRAVEL
SWMU15-MW01,18,22,2017-11-06T07:00:00Z,CH,NA,"fat clay (CH) (2.5YR 5/8) red, moist, stiff, massive, trace mica, possible complacted clay liner, high plasticity",NA,CLAY
SWMU15-MW01,22,25,2017-11-06T07:00:00Z,CH,NA,"gravely fat clay with sand (CH), (2.5YR 6/8), light red, moist, soft, massive, quartzite gravels, plastic fines",NA,CLAY
SWMU15-MW01,25,26,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (10YR 5/6) yellowish brown, moist, loose, massive, micaceous",NA,SILTY SAND
SWMU15-MW01,26,29.5,2017-11-06T07:00:00Z,SC,NA,"clayey sand (SC) (5Y8/1) white, moist, loose, massive, fine quartz sand, trace mica sand, plastic fines",NA,CLAYEY SAND
SWMU15-MW01,29.5,34,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (5YR 4/6) yellowish red, dense, massive, micaceous",NA,SILTY SAND
SWMU15-MW01,34,35.5,2017-11-06T07:00:00Z,ML,NA,"silt with sand (ML) (.5YR 5/4) brown, dry, stiff, massive, micaceous",NA,SILT
SWMU15-MW01,35.5,39,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (7.5YR 6/4) light brown, moist, loose, massive with some zones of oxidation, micaceous",NA,SILTY SAND
SWMU15-MW01,39,40,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (10YR 6/2), light brownish gray, moist, medium dense, mottled white with zones of oxidation and reduction as well, micaceous",NA,SILTY SAND
SWMU15-MW01,40,44,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (10YR 6/4) light yellowish brown, moist, very loose, massive, micaceous",NA,SILTY SAND
SWMU15-MW01,44,45,2017-11-06T07:00:00Z,SWSM,NA,"well graded sand with silt (SW-SM) (10YR 6/4) light yellowish brown, moist, mostly loose and massive but with some dense chuncks of white soil, micaceous",NA,SAND
SWMU15-MW01,45,46,2017-11-06T07:00:00Z,ML,NA,"gravelly silt with sand (ML) (10YR 5/4) yellowish brown, moist, very soft, massive, schist gravels",NA,SILT
SWMU15-MW01,46,49,2017-11-06T07:00:00Z,SWSM,NA,"well graded sand with silt (SW-SM) (10YR 8/1) white, wet, medium dense, massive, quartz sands",NA,SAND
SWMU15-MW01,49,53.5,2017-11-06T07:00:00Z,ML,NA,"silt with sand (ML) (2.5Y 6/3) light yellowish brown, dry, stiff massive, micaceous",NA,SILT
SWMU15-MW01,53.5,55,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (10YR 4/2) dark grayish brown, wet, very soft, massive, micaceous",NA,SILTY SAND
SWMU15-MW01,55,56,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (10YR 6/6) brownish yellow, dry, dense, massive, micaceous",NA,SILTY SAND
SWMU15-MW01,56,59.5,2017-11-06T07:00:00Z,ML,NA,"silt with sand (ML) (10YR 5/3), brown, dry, dense, massive, micaceous",NA,SILT
SWMU15-MW01,59.5,60,2017-11-06T07:00:00Z,GWSC,NA,"well graded sand with clay (GW-SC), (10YR 6/2) light brownish gray, wet, medium dense, mostly massive, evidence of flow through zones of oxidation, fine to medium quartz sand",NA,GRAVEL
SWMU15-MW01,60,70,2017-11-06T07:00:00Z,NSNR,NA,No recovery,NA,NSNR
SWMU15-MW01,70,71,2017-11-06T07:00:00Z,SW,NA,"saturated with water from rig ~1' of white, well graded quartz sand, fines may have escaped and any density and structure was lost",NA,SAND
SWMU15-MW01,71,72,2017-11-06T07:00:00Z,CM,NA,"granite gneiss, white and light gray, phaneritic, slightly decomposed, competent, intensely fractured",NA,SILTY CLAY
SWMU15-MW01,72,73,2017-11-06T07:00:00Z,GWGM,NA,"well graded gravel with silt and sand (GW-GM) (2.5Y 5/3), light olive brown, dry, dense massive, granite gravels, mica sands, quartz sands",NA,GRAVEL
SWMU15-MW01,73,74,2017-11-06T07:00:00Z,ML,NA,"silt (ML) (5Y 6/3), pale olive, dry, hard, massive, micaceous",NA,SILT
SWMU15-MW01,74,80,2017-11-06T07:00:00Z,SM,NA,"silty sand (SM) (2.5Y 5/3), light olive brown, dry, hard, zones of oxidation, micaceous",NA,SILTY SAND
SWMU15-MW01,80,92,2017-11-06T07:00:00Z,NSNR,NA,No Recovery,NA,NSNR
SWMU15-MW01,92,95,2017-11-06T07:00:00Z,CM,NA,"granite, white and light gray, phaneritic slightly decomposed, competent, moderately fractured, well set at 94' bgs",NA,SILTY CLAY
SWMU15-MW02,0,16,2017-11-03T06:00:00Z,GW,NA,"well graded gravel (GW), reddish brown (5YR 4/4), dry, very loose, massive, aggregate, fill",NA,GRAVEL
SWMU15-MW02,16,17,2017-11-03T06:00:00Z,CL,NA,"lean clay with sand (CL), red (2.5YR 5/8), dry, very stiff, massive, trace mica",NA,CLAY
SWMU15-MW02,17,17.5,2017-11-03T06:00:00Z,CL,NA,"sandy lean clay (CL), yellowish red (5YR 5/8), moist, very stiff, massive, trace mica",NA,CLAY
SWMU15-MW02,17.5,23,2017-11-03T06:00:00Z,SM,NA,"silty sand (SM), strong brown (7.5YR 5/6), moist, soft, mottled, micaceous",NA,SILTY SAND
SWMU15-MW02,23,25,2017-11-03T06:00:00Z,GW,NA,"well graded gravel (GW), pale brown (10YR 6/3), moist, very loose, massive, garnet schist gravels",NA,GRAVEL
SWMU15-MW02,25,26,2017-11-03T06:00:00Z,SM,NA,"silty sand (SM), dark yellowish brown (10YR 4/6), dry, very loose massive, micaceous",NA,SILTY SAND
SWMU15-MW02,26,30,2017-11-03T06:00:00Z,SWSM,NA,"well graded sand with silt (SW-SM), white (5Y 8/1), moist, very loose, massive, fine to medium quartz sands",NA,SAND
SWMU15-MW02,30,34,2017-11-03T06:00:00Z,GW,NA,"well graded gravel (GW), light yellowish brown (10YR 6/4), moist, very loose, massive, garnet schist gravels",NA,GRAVEL
SWMU15-MW02,34,37,2017-11-03T06:00:00Z,SM,NA,"silty sand (SM), yellowish brown (10YR 5/6), moist, stiff, massive, micaceous",NA,SILTY SAND
SWMU15-MW02,37,40,2017-11-03T06:00:00Z,GW,NA,"silty gravel with sand (GW), yellowish brown (10YR 5/4), moist, loose, massive, garnet schist gravel",NA,GRAVEL
SWMU15-MW02,40,43,2017-11-03T06:00:00Z,SWSC,NA,"well graded sand with clay (SW-SC), white (5Y 8/1), wet, loose, primarily massive, some zones of oxidation, fine to coarse quartz sands, plastic, fines",NA,SAND
SWMU15-MW02,43,59,2017-11-03T06:00:00Z,SW,NA,"well graded sand (SW), white (5Y 8/1), wet, loose, priarily massive, some zones of oxidation, fine to coarse quartz sands, few plastic fines",NA,SAND
SWMU15-MW02,59,60,2017-11-03T06:00:00Z,SM,NA,"silty sand (SM), pale olive (5Y 6/3), dry, very dense, thin zones of reduction, micaceous, likely relict schist",NA,SILTY SAND
SWMU15-MW02,60,65,2017-11-03T06:00:00Z,SC,NA,"clayey sand (SC), white (2.5Y 8/1), wet, loose, plastic, thinly banded, quartz and kaolin",NA,CLAYEY SAND
SWMU15-MW02,65,70,2017-11-03T06:00:00Z,SP,NA,"silty sand (SP), olive brown (2.5Y 4/4), moist to wet, medium dense to dense, thinly bedded, quartz and mica",NA,SAND
SWMU15-MW02,70,73,2017-11-03T06:00:00Z,NSNR,NA,No recovery,NA,NSNR
SWMU15-MW02,73,75,2017-11-03T06:00:00Z,SM,NA,"silty sand (SM), light yellowish brown (2.5Y 6/3), moist, dense, mottled white, fine quartz sands with mica",NA,SILTY SAND
SWMU15-MW02,75,79,2017-11-03T06:00:00Z,NSNR,NA,No recovery,NA,NSNR
SWMU15-MW02,79,84,2017-11-03T06:00:00Z,SM,NA,"silty sand (SM), light brownish gray (2.5Y 6/2), wet, loose, mostly massive with some zones of oxidation, fine quartz sands with mica",NA,SILTY SAND
SWMU15-MW02,84,85,2017-11-03T06:00:00Z,GPGM,NA,"poorly graded gravel with silt and sand (GP-GM), light brownish gray (2.5 Y 6/2), wet, very loose, massive, granite gravel",NA,GRAVEL
SWMU15-MW02,85,90,2017-11-03T06:00:00Z,NSNR,NA,No recovery,NA,NSNR
SWMU15-MW02,90,92,2017-11-03T06:00:00Z,CM,NA,"granite, very strong, white and gray, phaneritic, fresh, competent, moderately fractured. Well set at 91' bgs",NA,SILTY CLAY
SWMU15-MW03,0,5,2017-11-02T06:00:00Z,GW,NA,"well graded gravel with sand (GW), reddish brown (5YR 4/4), dry, very loose, massive, aggregate from past parking lot",NA,GRAVEL
SWMU15-MW03,5,15,2017-11-02T06:00:00Z,GW,NA,"well graded gravel with sand (GW), light yellowish brown (10YR 6/4), dry, very loose, aggregate/fill",NA,GRAVEL
SWMU15-MW03,15,17.5,2017-11-02T06:00:00Z,CL,NA,"lean clay (CL), red (2.5YR 5/8), dry, very stiff, massive, trace mica",NA,CLAY
SWMU15-MW03,17.5,20,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), strong brown (7.5YR 4/6), dry, very loose, mottled, micaceous",NA,SILTY SAND
SWMU15-MW03,20,24,2017-11-02T06:00:00Z,NSNR,NA,no recovery,NA,NSNR
SWMU15-MW03,24,25,2017-11-02T06:00:00Z,GW,NA,"well graded gravel (GW), brown (7.5YR 5/4), moist, medium dense, massive, schist gravels",NA,GRAVEL
SWMU15-MW03,25,26,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), strong brown (7.5YR 4/6), dry, very loose, mottled, micaceous",NA,SILTY SAND
SWMU15-MW03,26,27,2017-11-02T06:00:00Z,SPSM,NA,"poorly graded sand with silt (SP-SM), white (7.5YR 6/1), dry, very loose, micaceous with fine quartz sands",NA,SAND
SWMU15-MW03,27,30.5,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), strong brown (7.5YR 4/6), dry, very loose, mottled, micaceous",NA,SILTY SAND
SWMU15-MW03,30.5,40,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), white (5Y 8/1), moist, medium dense, mottled with light gray, fine to medium quartz sand with mica",NA,SILTY SAND
SWMU15-MW03,40,49,2017-11-02T06:00:00Z,SW,NA,"well graded sand (SW), white (5Y 8/1) moist, medium dense, bands of oxidation, coarse to fine quartz sand, micaceous",NA,SAND
SWMU15-MW03,49,50,2017-11-02T06:00:00Z,ML,NA,"silt with sand (ML), light yellowish brown (2.5Y 6/3), stiff, laminated by bands of oxidation, micaceous",NA,SILT
SWMU15-MW03,50,53,2017-11-02T06:00:00Z,SW,NA,"well graded sand (SW), pale yellow (2.5Y 7/3), wet, loose, massive, coarse to fine quartz sand",NA,SAND
SWMU15-MW03,53,54,2017-11-02T06:00:00Z,ML,NA,"sandy silt (ML), light olive brown (2.5Y 5/4), moist, medium dense, massive, micaceous with fine quartz sands",NA,SILT
SWMU15-MW03,54,60,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), light yellowish brown (2.5Y 6/4), dry, medium dense, thinly bedded with bands of fine white sands and areas of oxidation",NA,SILTY SAND
SWMU15-MW03,60,63,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), yellowish brown (10YR 5/4), dry, dense, oxidized, micaceous",NA,SILTY SAND
SWMU15-MW03,63,64,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), pale brown (10YR 6/3), dry, very loose, massive, micaceous",NA,SILTY SAND
SWMU15-MW03,64,66,2017-11-02T06:00:00Z,ML,NA,"silt with sand (ML), grayish brown (2.5Y 5/2), dry, very stiff, massive, micaceous",NA,SILT
SWMU15-MW03,66,71.5,2017-11-02T06:00:00Z,SPSM,NA,"poorly graded sand with silt (SP-SM), light gray (2.5Y 7/1), dry, hard, massive, micaceous with fine quartz sands",NA,SAND
SWMU15-MW03,71.5,72,2017-11-02T06:00:00Z,CL,NA,"lean clay with sand (CL), light yellowish brown (2.5Y 6/3), moist, soft, massive trace mica, few fine quartz sands",NA,CLAY
SWMU15-MW03,72,79,2017-11-02T06:00:00Z,SWSM,NA,"well graded sand with silt (SW-SM), white (5Y 8/1), dry dense, mottled with gray, bands of oxidation, fien to medium quartz sands and micas",NA,SAND
SWMU15-MW03,79,80,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), grayish brown (2.5Y 5/2), moist, very dense, massive, micaceous",NA,SILTY SAND
SWMU15-MW03,80,81,2017-11-02T06:00:00Z,NSNR,NA,no recovery,NA,NSNR
SWMU15-MW03,81,82,2017-11-02T06:00:00Z,SWSM,NA,"well graded sand with silt (SW-SM), pale yellow (2.5Y 8/2), moist, loose, zones of oxidation, fine to medium quartz sands and mica",NA,SAND
SWMU15-MW03,82,83,2017-11-02T06:00:00Z,SM,NA,"silty sand (SM), olive brown (2.5Y 4/4), moist, medium dense, thin zones of oxidation, micaceous",NA,SILTY SAND
SWMU15-MW03,83,89,2017-11-02T06:00:00Z,NSNR,NA,no recovery,NA,NSNR
SWMU15-MW03,89,90,2017-11-02T06:00:00Z,CM,NA,"granite, very strong, white and gray, phaneritic, fresh, competent, unfractured",NA,SILTY CLAY
SWMU15-SB110,0,1.5,2018-11-13T07:00:00Z,SMGM,NA,"gravely silt sand (SMGM), dark brown 7.5YR 3/4, moist, backfill, ~25% gravels, some asphalt, relict schist, fine non plastic",NA,SILTY SAND
SWMU15-SB110,1.5,2.5,2018-11-13T07:00:00Z,SMGM,NA,"same as above with cobbles of mica up to 6, dry",NA,SILTY SAND
SWMU15-SB110,2.5,8,2018-11-13T07:00:00Z,SMGM,NA,same as above bedrock at 3-3.5' and 4.5-8',NA,SILTY SAND
SWMU15-SB110,8,9,2018-11-13T07:00:00Z,SMGM,NA,"crushed mica brown 7.5YR 4/3, dry",NA,SILTY SAND
SWMU15-SB110,9,16,2018-11-13T07:00:00Z,GM,NA,"silty gravel (GM) brown 7.5YR 4/3, dry, large lenses of broken boulders, mixed with relict schist and mica, non plastic backfill, loose",NA,SILTY GRAVEL
SWMU15-SB110,16,19,2018-11-13T07:00:00Z,CL,NA,"silty clay (CL), reddish yellow, 5YR 66, very fine, dense, some mica, very dry, non plastic",NA,CLAY
SWMU15-SB110,19,21,2018-11-13T07:00:00Z,MLGM,NA,"gravely silt (MLGM), dark grayish brown 10YR 4/2, dry. Backfill, gravel and silt, slough",NA,SILT
SWMU15-SB110,21,23,2018-11-13T07:00:00Z,CL,NA,"silty clay (CL), reddish yellow 5YR 6/6, very fine, dense, non plastic",NA,CLAY
SWMU15-SB110,23,23.5,2018-11-13T07:00:00Z,SM,NA,"silty sand (SM), very pale brown 10YR 8/3, dry, loose, crushed mica, very fine, kaolin, non plastic",NA,SILTY SAND
SWMU15-SB110,23.5,33.5,2018-11-13T07:00:00Z,SM,NA,"same as above, color change to white 5Y 8/1",NA,SILTY SAND
SWMU15-SB110,33.5,35,2018-11-13T07:00:00Z,SM,NA,"same as above, silty sand, white",NA,SILTY SAND
SWMU15-SB110,35,40,2018-11-13T07:00:00Z,SC,NA,"silty sand (SC), yellowish brown 10YR 5/4, dry, dense, loose, relict schist, mica, non plastic",NA,CLAYEY SAND
SWMU15-SB110,40,41,2018-11-13T07:00:00Z,SC,NA,"silty sand (SC), white 5Y 8/1, damp, kaolin, very fine, dense, soft",NA,CLAYEY SAND
SWMU15-SB110,41,47,2018-11-13T07:00:00Z,SC,NA,"silty sand (SC), yellowish brown 10YR 5/4, damp, very fine, relict schist and mica",NA,CLAYEY SAND
SWMU15-SS104,0,0.5,2017-11-08T07:00:00Z,NSNR,NA,"Hang auger location, no lithology recorded",NA,NSNR
SWMU15-SS105,0,0.5,2017-11-08T07:00:00Z,NSNR,NA,"Hand auger location, no lithology recorded",NA,NSNR
SWMU15-SS106,0,0.5,2017-11-08T07:00:00Z,NSNR,NA,"Hand auger location, no lithology recorded",NA,NSNR
SWMU15-SS107,0,0.5,2017-11-08T07:00:00Z,NSNR,NA,"Hand auger location, no lithology recorded",NA,NSNR
SWMU15-SS108,0,0.5,2017-11-08T07:00:00Z,NSNR,NA,"Hand auger location, no lithology recorded",NA,NSNR
SWMU15-SS109,0,0.5,2017-11-08T07:00:00Z,NSNR,NA,"Hand auger location, no lithology recorded",NA,NSNR
SWMU16-MW01,0,0.5,2018-01-19T07:00:00Z,CM,NA,Cement,NA,SILTY CLAY
SWMU16-MW01,0.5,7,2018-01-19T07:00:00Z,CH,NA,Sandy fat clay (CH). 2.5YR4/6 red. Wet. Very stiff. Massive. Fine to medium. Mica sands with highly plastic fines.,NA,CLAY
SWMU16-MW01,7,14,2018-01-19T07:00:00Z,CH,NA,Sandy fat clay (CH). 2.5YR4/6 red. Dry. Very stiff. Massive. Fine to medium. Mica sands with highly plastic fines.,NA,CLAY
SWMU16-MW01,14,17,2018-01-19T07:00:00Z,ML,NA,Sandy silt (ML). 7.57/8 reddish yellow. Moist. Soft. Thin lenses of oxidation. Fine mica sands with non plastic fines.,NA,SILT
SWMU16-MW01,17,21,2018-01-19T07:00:00Z,SWSM,NA,"Well graded sand with silt and gravel (SW-SM). 10YR5/8 yellowish brown. Wet. Medium dense. Flowing bands of oxidation and reduction. Granite gravels and sands, non plastic fines.",NA,SAND
SWMU16-MW01,21,27,2018-01-19T07:00:00Z,ML,NA,"Sandy silt (ML). 10YR7/8 yellow. Wet. Medium consistency. Flowing zones of oxidation and reduction, also mottled white. Fine mica sands and non plastic fines.",NA,SILT
SWMU16-MW01,27,30,2018-01-19T07:00:00Z,CL,NA,Sandy clay (CL). 10YR7/4 very pale brown. Wet. Medium stiff. Low plasticity. Relict granite. Mica sands,NA,CLAY
SWMU16-MW01,30,31,2018-01-19T07:00:00Z,CL,NA,"Sandy clay (CL). 10YR7/4 very pale brown. Wet. Medium stiff. Low plasticity. Relict granite. Mica sands, subrounded granite cobbles.",NA,CLAY
SWMU16-MW01,31,35,2018-01-19T07:00:00Z,SM,NA,Silty sand with clay and trace gravel. 7.5YR6/6 reddish yellow and 7.5YR6/4 light brown. Moist to wet. Dense. Thinly banded. Mica and quartz sands.,NA,SILTY SAND
SWMU16-MW01,35,36.5,2018-01-19T07:00:00Z,SW,NA,"Well graded sand (SW). 2.5Y3/3 dark olive brown. Moist. Dense. Mottled white, some oxidation. Quartz and mica sands, non plastic fines.",NA,SAND
SWMU16-MW01,36.5,37,2018-01-19T07:00:00Z,GW,NA,"Well graded gravel (GW). 2.5Y5/3 light olive brown. Dry. Dense. Massive. Schist gravels and sands, lean clay fines",NA,GRAVEL
SWMU16-MW01,37,41,2018-01-19T07:00:00Z,NSNR,NA,No recovery.,NA,NSNR
SWMU16-MW01,41,42,2018-01-19T07:00:00Z,CM,NA,Granite. Very strong. Light to dark gray. Phaneritic. Fresh. Competent. Unfractured.,NA,SILTY CLAY
SWMU16-MW02,0,1,2018-01-19T07:00:00Z,CM,NA,Concrete,NA,SILTY CLAY
SWMU16-MW02,1,9,2018-01-19T07:00:00Z,CH,NA,Sandy fat clay (CH). 2.5YR4/8 red. Wet to dry from top down. Stiff to very soft from top down. Massive. Fine to medium mica sands and highly plastic fines.,NA,CLAY
SWMU16-MW02,9,10,2018-01-19T07:00:00Z,SP,NA,Poorly graded sand (SP). 5YR5/8 yellowish red. Dry medium dense. Mottled white. Fine to medium quartz and mica sands.,NA,SAND
SWMU16-MW02,10,15,2018-01-19T07:00:00Z,SP,NA,Poorly graded sand (SP). 10YR5/6 yellowish brown. Dry. Loose. Relict schist. Fine to medium mica sands.,NA,SAND
SWMU16-MW02,15,20.5,2018-01-19T07:00:00Z,SPSC,NA,"Poorly graded sand with clay and gravel (SP-SC). 10YR4/6 dark yellowish brown. Dry. Loose. Mostly massive with some areas ofoxidation. Relict schist, some fine to medium mica sands, highly plastic fines. Moderately decomposed schist gvl",NA,SAND
SWMU16-MW02,20.5,21.5,2018-01-19T07:00:00Z,GW,NA,Well graded gravel (GW). 2.5Y7/4 pale yellow. Dry. Loose. Massive. Granite gravels and sands.,NA,GRAVEL
